item_id,order_id,product_name,category,quantity,price_per_unit
643,485,SSD,Electronics,2,37459.61
644,2569,Charger,Electronics,2,4356.25
645,4600,Camera,Electronics,2,57623.72
646,2682,Camera,Electronics,1,42774.14
647,2356,TV,Electronics,3,14344.25
648,3392,Router,Electronics,3,34687.95
649,4467,Smartwatch,Electronics,2,25739.81
650,955,Mobile,Electronics,3,21688.71
651,591,VR Headset,Electronics,1,31972.57
652,3090,Tablet,Electronics,1,42436.4
653,2602,Camera,Electronics,3,23612.12
654,2546,Camera,Electronics,1,51799.49
655,3606,TV,Electronics,2,5220.32
656,1590,Speaker,Electronics,2,25250.25
657,4280,Monitor,Electronics,2,45192.82
658,1213,Headphones,Electronics,1,17304.34
659,1400,Laptop,Electronics,3,46271.86
660,2631,TV,Electronics,3,10991.39
661,4667,Monitor,Electronics,1,30346.26
662,4436,Router,Electronics,3,56817.59
663,3331,SSD,Electronics,1,42162.95
664,1661,Charger,Electronics,3,58783.88
665,3432,Charger,Electronics,1,21056.41
666,108,Smartwatch,Electronics,3,16149.23
667,2792,SSD,Electronics,3,33913.37
668,4991,Monitor,Electronics,1,9653.69
669,2265,TV,Electronics,2,45941.29
670,2208,Speaker,Electronics,2,37519.02
671,1904,SSD,Electronics,1,29362.32
672,1203,Monitor,Electronics,3,3058.6
673,2336,Mobile,Electronics,2,48256.55
674,179,Mouse,Electronics,1,26122.28
675,1887,SSD,Electronics,2,29189.38
676,1739,Keyboard,Electronics,1,40345.28
677,2262,VR Headset,Electronics,1,4559.99
678,3419,Charger,Electronics,3,30611.12
679,2136,Mobile,Electronics,2,8408.18
680,2654,Hard Disk,Electronics,2,56156.13
681,330,Camera,Electronics,1,30806.88
682,757,Power Bank,Electronics,2,48178.52
683,1635,Camera,Electronics,3,41637.8
684,353,Charger,Electronics,3,19081.79
685,116,Mouse,Electronics,1,21524.8
686,2815,Headphones,Electronics,1,4092.53
687,4771,VR Headset,Electronics,2,7693.87
688,924,Monitor,Electronics,1,29333.96
689,2501,Monitor,Electronics,3,42214.67
690,675,TV,Electronics,1,23659.74
691,1266,Keyboard,Electronics,1,18545.87
692,1993,Laptop,Electronics,2,54548.87
693,4259,TV,Electronics,1,50786.3
694,4057,SSD,Electronics,2,26529.47
695,2076,AirPods,Electronics,2,47983.24
696,1650,VR Headset,Electronics,1,11842.45
697,3442,Mic,Electronics,3,14928.73
698,2696,Mobile,Electronics,3,43773.19
699,1474,VR Headset,Electronics,1,33861.34
700,1686,Mobile,Electronics,3,6532.2
701,843,Speaker,Electronics,2,32461.2
702,330,SSD,Electronics,2,14768.12
703,3219,Laptop,Electronics,1,29747.51
704,274,VR Headset,Electronics,1,51557.61
705,1347,Tablet,Electronics,1,41994.84
706,2462,AirPods,Electronics,2,6126.28
707,2159,Speaker,Electronics,3,24237.14
708,2083,Monitor,Electronics,3,51747.65
709,1685,TV,Electronics,3,31767.54
710,2403,Mobile,Electronics,2,32162.6
711,986,Keyboard,Electronics,3,9695.44
712,4690,Power Bank,Electronics,2,46431.14
713,259,Monitor,Electronics,1,52709.43
714,2765,TV,Electronics,2,1066.64
715,1086,Keyboard,Electronics,1,58191.34
716,2132,Router,Electronics,1,43066.43
717,1383,Monitor,Electronics,3,46142.76
718,3223,Power Bank,Electronics,3,17789.28
719,392,Speaker,Electronics,3,46841.46
720,4184,Router,Electronics,1,43579.01
721,4272,AirPods,Electronics,2,4045.03
722,2253,Monitor,Electronics,1,26311.31
723,2532,Hard Disk,Electronics,2,24788.87
724,204,Smartwatch,Electronics,2,45411.38
725,3763,VR Headset,Electronics,1,16534.79
726,2671,Charger,Electronics,3,50103.22
727,2149,Laptop,Electronics,3,32753.01
728,4787,Mouse,Electronics,2,27687.35
729,772,Tablet,Electronics,2,45564.01
730,4541,Camera,Electronics,1,36999.51
731,3328,SSD,Electronics,3,52118.78
732,423,Router,Electronics,1,1362.77
733,956,Charger,Electronics,1,37345.84
734,3398,Power Bank,Electronics,1,2790.87
735,2746,AirPods,Electronics,1,52687.77
736,2211,Keyboard,Electronics,1,40854.92
737,4262,Mic,Electronics,2,51461.67
738,3130,Tablet,Electronics,2,19338.84
739,2116,Monitor,Electronics,1,11133.72
740,2722,Router,Electronics,2,47927.3
741,390,Hard Disk,Electronics,2,21687.32
742,4253,Speaker,Electronics,2,24794.79
743,1030,TV,Electronics,2,23262.07
744,4739,TV,Electronics,1,3690.55
745,1441,Mobile,Electronics,1,53020.85
746,1272,Speaker,Electronics,3,23648.04
747,2265,Smartwatch,Electronics,2,46321.84
748,3060,Smartwatch,Electronics,2,19552.47
749,3339,Camera,Electronics,3,22535.02
750,1328,Speaker,Electronics,2,35163.97
751,3772,TV,Electronics,3,5590.44
752,1804,Power Bank,Electronics,1,46657.26
753,3332,Mobile,Electronics,3,5000.14
754,2162,Camera,Electronics,1,53139.46
755,3723,Mobile,Electronics,3,27460.48
756,4310,Mobile,Electronics,2,14890.52
757,1461,Camera,Electronics,3,19443.68
758,2617,Mic,Electronics,1,50802.66
759,3880,SSD,Electronics,1,15595.71
760,4217,Mobile,Electronics,2,35889.5
761,1126,Headphones,Electronics,3,26215.56
762,1007,Mic,Electronics,3,8363.48
763,4978,Power Bank,Electronics,1,18276.67
764,619,AirPods,Electronics,1,32162.46
765,2372,Tablet,Electronics,1,48946.0
766,1851,Camera,Electronics,2,25024.02
767,1536,Power Bank,Electronics,2,59334.78
768,976,VR Headset,Electronics,3,49857.32
769,4367,Tablet,Electronics,2,53435.07
770,684,Keyboard,Electronics,2,13415.08
771,635,Mic,Electronics,2,20910.82
772,1326,Keyboard,Electronics,1,25097.66
773,4447,Speaker,Electronics,2,37961.6
774,2712,Laptop,Electronics,3,5940.78
775,1983,Smartwatch,Electronics,3,57129.68
776,4309,Camera,Electronics,1,37615.56
777,3535,Mouse,Electronics,3,20519.22
778,4317,Monitor,Electronics,3,47548.58
779,1901,Laptop,Electronics,3,20707.39
780,3876,Monitor,Electronics,3,56230.81
781,4208,Tablet,Electronics,3,56164.17
782,3216,Hard Disk,Electronics,2,49372.69
783,4226,Backpack,Electronics,1,16113.94
784,3235,AirPods,Electronics,1,21803.34
785,2866,Mobile,Electronics,2,7258.36
786,3903,Smartwatch,Electronics,2,21634.32
787,2920,Headphones,Electronics,2,1060.46
788,4704,Keyboard,Electronics,1,1828.52
789,2140,Headphones,Electronics,2,4242.45
790,2558,Router,Electronics,3,20355.44
791,3314,Speaker,Electronics,3,12661.71
792,3962,Hard Disk,Electronics,1,54613.63
793,3274,Tablet,Electronics,3,13500.66
794,681,Backpack,Electronics,2,19800.68
795,957,Camera,Electronics,3,4213.87
796,1819,Mobile,Electronics,1,681.55
797,1168,Monitor,Electronics,2,22742.67
798,3146,Monitor,Electronics,3,57447.23
799,1361,Router,Electronics,3,16699.74
800,3049,Camera,Electronics,1,52930.57
801,1861,Keyboard,Electronics,1,36225.76
802,4746,Monitor,Electronics,1,11277.03
803,3705,TV,Electronics,2,33210.36
804,4911,Charger,Electronics,2,9387.99
805,3639,SSD,Electronics,1,6150.74
806,2945,Router,Electronics,2,35838.49
807,4002,AirPods,Electronics,1,56090.87
808,3604,Router,Electronics,2,41494.25
809,3745,SSD,Electronics,2,48604.27
810,2051,Laptop,Electronics,1,23335.84
811,3822,Laptop,Electronics,1,32764.15
812,4487,Router,Electronics,1,37096.42
813,2840,Laptop,Electronics,1,2278.87
814,4885,Backpack,Electronics,3,50792.16
815,4406,AirPods,Electronics,2,33919.75
816,349,Tablet,Electronics,3,50655.67
817,1434,Router,Electronics,1,43586.01
818,2789,Mobile,Electronics,3,15723.95
819,1721,Smartwatch,Electronics,1,34199.88
820,2913,Camera,Electronics,1,21025.49
821,2067,Keyboard,Electronics,2,16112.77
822,1526,Router,Electronics,2,48117.52
823,84,Mic,Electronics,3,24790.19
824,661,Power Bank,Electronics,2,14300.1
825,2789,Speaker,Electronics,3,16976.43
826,4706,Headphones,Electronics,3,41551.55
827,1444,Headphones,Electronics,2,5397.76
828,2651,Router,Electronics,3,19934.19
829,859,Headphones,Electronics,3,33944.76
830,548,VR Headset,Electronics,1,1480.98
831,1989,AirPods,Electronics,2,19299.44
832,2609,Mobile,Electronics,2,44952.66
833,2723,Tablet,Electronics,3,19436.48
834,383,Smartwatch,Electronics,3,1844.83
835,1861,Camera,Electronics,3,9971.44
836,4814,Mic,Electronics,3,4864.08
837,3790,VR Headset,Electronics,3,22285.77
838,3864,Smartwatch,Electronics,2,59992.4
839,3785,Power Bank,Electronics,3,44649.83
840,4633,Mobile,Electronics,3,7208.99
841,4831,Mobile,Electronics,3,6449.17
842,2139,Speaker,Electronics,1,52376.17
843,3019,Monitor,Electronics,2,3241.94
844,1596,Mobile,Electronics,3,47161.7
845,2930,Headphones,Electronics,1,10016.45
846,4475,Backpack,Electronics,3,30445.51
847,1612,SSD,Electronics,2,29900.91
848,2263,TV,Electronics,3,54633.92
849,338,Laptop,Electronics,2,3219.28
850,274,Charger,Electronics,3,9997.5
851,4538,Keyboard,Electronics,1,11360.44
852,1783,Laptop,Electronics,3,16103.3
853,3541,Charger,Electronics,3,15263.25
854,2562,VR Headset,Electronics,3,12691.15
855,1383,Hard Disk,Electronics,2,6623.91
856,737,Mic,Electronics,3,5133.06
857,4458,Mouse,Electronics,3,46706.43
858,3373,Charger,Electronics,3,52148.66
859,2834,Laptop,Electronics,2,56364.54
860,486,Headphones,Electronics,3,38885.98
861,2667,Keyboard,Electronics,2,32415.48
862,4024,SSD,Electronics,2,49624.48
863,174,SSD,Electronics,3,48817.75
864,4099,Headphones,Electronics,3,7672.9
865,3963,Monitor,Electronics,1,31181.17
866,1098,SSD,Electronics,1,30463.88
867,1226,Hard Disk,Electronics,3,44535.88
868,1534,AirPods,Electronics,1,18792.97
869,4763,Smartwatch,Electronics,3,42247.32
870,1037,Charger,Electronics,1,15380.58
871,1116,Tablet,Electronics,2,53735.92
872,3724,Mobile,Electronics,3,53877.7
873,159,Smartwatch,Electronics,3,661.13
874,951,AirPods,Electronics,3,22430.68
875,3948,Backpack,Electronics,3,56746.98
876,4967,Laptop,Electronics,2,30534.5
877,585,VR Headset,Electronics,3,17099.39
878,3573,Keyboard,Electronics,3,7790.65
879,532,AirPods,Electronics,1,46844.81
880,1403,Hard Disk,Electronics,3,3797.83
881,1742,Mobile,Electronics,3,32773.7
882,4513,Backpack,Electronics,2,534.77
883,4904,Tablet,Electronics,3,53175.08
884,1251,AirPods,Electronics,3,55150.4
885,2289,VR Headset,Electronics,3,22905.91
886,713,Mic,Electronics,2,54985.11
887,3970,Headphones,Electronics,2,30905.15
888,1092,Keyboard,Electronics,1,57422.46
889,2033,SSD,Electronics,3,33555.02
890,4789,Smartwatch,Electronics,3,2066.44
891,1420,VR Headset,Electronics,2,17970.33
892,3090,Router,Electronics,1,25854.87
893,2472,Camera,Electronics,3,14550.7
894,4993,Power Bank,Electronics,2,14583.38
895,3470,Mobile,Electronics,2,15174.35
896,4734,Tablet,Electronics,2,3705.92
897,2926,AirPods,Electronics,2,9816.41
898,1782,VR Headset,Electronics,1,31135.84
899,3756,Hard Disk,Electronics,2,45195.51
900,2888,Power Bank,Electronics,3,8657.33
901,2870,Mobile,Electronics,3,12962.86
902,624,Mouse,Electronics,2,18359.07
903,2238,Laptop,Electronics,2,45248.49
904,758,Hard Disk,Electronics,1,38564.13
905,3426,Backpack,Electronics,3,51063.43
906,1484,Headphones,Electronics,3,57364.65
907,1255,Speaker,Electronics,1,55855.24
908,3007,Camera,Electronics,2,8589.38
909,4502,Speaker,Electronics,1,24307.48
910,2336,Speaker,Electronics,1,50841.62
911,2999,Monitor,Electronics,1,7143.9
912,2529,Headphones,Electronics,1,39229.86
913,88,Monitor,Electronics,2,20189.09
914,2468,SSD,Electronics,3,45832.74
915,3134,AirPods,Electronics,1,47184.31
916,2909,Router,Electronics,2,51133.52
917,10,Laptop,Electronics,1,37186.19
918,573,Monitor,Electronics,1,7923.89
919,3961,TV,Electronics,3,7584.97
920,820,Camera,Electronics,1,59499.97
921,433,Tablet,Electronics,2,26475.3
922,2107,Speaker,Electronics,3,25646.24
923,2933,Power Bank,Electronics,1,34560.78
924,4086,SSD,Electronics,1,51941.46
925,779,Tablet,Electronics,1,17271.69
926,2719,Monitor,Electronics,1,12972.08
927,1370,Camera,Electronics,3,19958.42
928,3771,Tablet,Electronics,2,28651.0
929,252,Power Bank,Electronics,3,15470.54
930,1410,AirPods,Electronics,1,55608.67
931,3629,Camera,Electronics,2,3499.42
932,3640,Speaker,Electronics,2,43928.69
933,4547,Mobile,Electronics,3,20331.2
934,4070,TV,Electronics,2,11760.81
935,2498,Mobile,Electronics,1,26307.37
936,2070,Keyboard,Electronics,3,55170.91
937,1202,Mobile,Electronics,1,3252.19
938,795,Laptop,Electronics,1,38919.85
939,1974,Router,Electronics,2,18024.79
940,4044,SSD,Electronics,2,58248.15
941,2261,SSD,Electronics,1,1039.68
942,3592,Mouse,Electronics,3,37273.39
943,184,Keyboard,Electronics,2,13834.97
944,3851,VR Headset,Electronics,2,37314.24
945,1236,Mobile,Electronics,3,7188.8
946,1133,Laptop,Electronics,2,43486.52
947,4061,Router,Electronics,1,41467.01
948,2314,Mobile,Electronics,3,57400.07
949,2617,Charger,Electronics,2,43335.4
950,923,Keyboard,Electronics,1,55328.53
951,4930,AirPods,Electronics,3,5288.22
952,2697,Laptop,Electronics,1,26220.33
953,1958,Router,Electronics,3,23551.28
954,1598,Mobile,Electronics,2,37735.62
955,4048,Headphones,Electronics,1,4520.41
956,2054,Mobile,Electronics,3,17028.74
957,1240,Mouse,Electronics,1,26124.95
958,4018,VR Headset,Electronics,3,4887.6
959,260,Mic,Electronics,1,28354.99
960,3089,Mouse,Electronics,1,23823.21
961,2132,Smartwatch,Electronics,2,13261.69
962,4524,VR Headset,Electronics,1,57912.83
963,4242,Mobile,Electronics,3,59213.85
964,23,Laptop,Electronics,1,45111.51
965,3614,Mobile,Electronics,1,14814.11
966,208,Camera,Electronics,3,8136.19
967,130,Smartwatch,Electronics,1,32179.15
968,4151,Camera,Electronics,2,32560.33
969,4151,Headphones,Electronics,2,57338.02
970,4255,Smartwatch,Electronics,1,20264.3
971,3317,Mouse,Electronics,3,21800.77
972,3962,Keyboard,Electronics,2,43848.46
973,4993,Speaker,Electronics,1,43598.47
974,4727,Mic,Electronics,2,654.55
975,3611,Keyboard,Electronics,1,33298.66
976,2663,Tablet,Electronics,2,21211.29
977,2340,VR Headset,Electronics,3,14563.12
978,855,Mouse,Electronics,1,35604.69
979,2443,Mic,Electronics,2,34804.16
980,1703,Speaker,Electronics,3,45341.98
981,4883,Power Bank,Electronics,3,39948.98
982,543,Camera,Electronics,3,4883.24
983,3023,Hard Disk,Electronics,1,17061.94
984,512,Backpack,Electronics,3,25688.05
985,496,Headphones,Electronics,1,8208.42
986,2146,Mouse,Electronics,1,35153.74
987,4697,Speaker,Electronics,1,59777.92
988,3942,Mic,Electronics,2,48065.5
989,2295,VR Headset,Electronics,1,49874.54
990,4783,Mobile,Electronics,2,50038.23
991,4260,TV,Electronics,1,53941.24
992,2587,Power Bank,Electronics,1,332.91
993,2662,Mouse,Electronics,1,39676.02
994,4979,AirPods,Electronics,3,36810.12
995,3390,Speaker,Electronics,3,22034.52
996,3788,VR Headset,Electronics,3,31781.4
997,4689,Power Bank,Electronics,2,40692.56
998,2774,Hard Disk,Electronics,1,36574.42
999,786,AirPods,Electronics,1,27568.93
1000,2687,Backpack,Electronics,3,20474.62
1001,4119,Camera,Electronics,3,42318.52
1002,3852,SSD,Electronics,3,14857.69
1003,1136,Laptop,Electronics,3,4674.46
1004,1262,Backpack,Electronics,3,55674.92
1005,2113,Camera,Electronics,1,2510.12
1006,2518,VR Headset,Electronics,3,14235.05
1007,599,Router,Electronics,3,42793.17
1008,1913,Speaker,Electronics,1,19901.25
1009,953,Monitor,Electronics,2,44555.73
1010,1392,Router,Electronics,2,35218.95
1011,4538,Mobile,Electronics,2,14283.15
1012,4159,Monitor,Electronics,1,30581.98
1013,3163,SSD,Electronics,2,58937.83
1014,1818,Tablet,Electronics,3,6172.42
1015,2289,Camera,Electronics,3,49886.99
1016,4836,Charger,Electronics,2,44413.91
1017,2342,VR Headset,Electronics,1,39636.26
1018,4370,Mobile,Electronics,2,28541.32
1019,3739,Speaker,Electronics,2,41749.67
1020,4318,Headphones,Electronics,1,30651.23
1021,1854,Camera,Electronics,2,22048.65
1022,4713,VR Headset,Electronics,2,5212.61
1023,355,Camera,Electronics,2,32832.43
1024,1317,Camera,Electronics,2,17559.15
1025,4451,Backpack,Electronics,1,29653.53
1026,1335,VR Headset,Electronics,2,54826.52
1027,3706,Mouse,Electronics,3,51503.21
1028,4517,Charger,Electronics,3,28262.9
1029,3111,Mobile,Electronics,1,21427.61
1030,271,Laptop,Electronics,1,55267.62
1031,3691,Hard Disk,Electronics,3,24764.87
1032,4880,Smartwatch,Electronics,2,54658.63
1033,3845,Backpack,Electronics,3,48072.32
1034,1689,Mouse,Electronics,2,38627.86
1035,540,VR Headset,Electronics,1,46899.81
1036,3787,Charger,Electronics,1,33427.67
1037,3851,VR Headset,Electronics,3,53384.06
1038,4647,VR Headset,Electronics,3,9953.83
1039,3352,Mouse,Electronics,3,10673.34
1040,4243,SSD,Electronics,1,20314.02
1041,4654,Router,Electronics,1,49795.95
1042,2283,Smartwatch,Electronics,2,30351.38
1043,4395,Router,Electronics,1,25332.1
1044,940,Headphones,Electronics,2,39580.4
1045,3245,SSD,Electronics,3,44095.82
1046,3077,Mic,Electronics,1,8655.3
1047,4736,VR Headset,Electronics,2,47752.66
1048,2549,Mouse,Electronics,1,54748.32
1049,1630,Camera,Electronics,2,38742.82
1050,2252,Smartwatch,Electronics,3,41126.54
1051,3478,TV,Electronics,1,57112.98
1052,1497,Monitor,Electronics,3,51621.89
1053,3471,Tablet,Electronics,1,8125.3
1054,1108,Mobile,Electronics,1,12768.63
1055,3542,Hard Disk,Electronics,1,695.66
1056,1032,Router,Electronics,2,47012.11
1057,752,TV,Electronics,1,42222.1
1058,3297,Camera,Electronics,3,55749.62
1059,4648,TV,Electronics,1,45816.79
1060,271,Headphones,Electronics,2,40164.18
1061,4710,Monitor,Electronics,1,12744.84
1062,3362,Monitor,Electronics,1,14843.88
1063,3799,Keyboard,Electronics,3,59007.48
1064,4277,SSD,Electronics,1,17181.62
1065,4782,Router,Electronics,1,13581.46
1066,2872,Mouse,Electronics,3,9151.88
1067,3496,Tablet,Electronics,1,24828.84
1068,112,Monitor,Electronics,1,48692.97
1069,1233,Keyboard,Electronics,2,16181.76
1070,3597,Keyboard,Electronics,3,55612.78
1071,4003,Router,Electronics,1,32795.99
1072,4101,Mouse,Electronics,2,43307.79
1073,1947,SSD,Electronics,3,14038.42
1074,927,AirPods,Electronics,2,20598.16
1075,3951,VR Headset,Electronics,2,54690.69
1076,3499,Tablet,Electronics,1,12142.24
1077,1437,Keyboard,Electronics,3,30966.86
1078,4189,Headphones,Electronics,1,8035.91
1079,1479,Router,Electronics,3,41019.75
1080,4560,Hard Disk,Electronics,3,3056.79
1081,1628,Hard Disk,Electronics,1,12985.4
1082,950,Tablet,Electronics,3,57730.27
1083,4974,Power Bank,Electronics,1,41394.58
1084,2676,Headphones,Electronics,2,26030.23
1085,2174,Smartwatch,Electronics,2,2818.08
1086,3421,Speaker,Electronics,2,16711.76
1087,4701,Laptop,Electronics,1,37787.17
1088,2253,Router,Electronics,1,26860.02
1089,2744,Speaker,Electronics,1,633.15
1090,4467,Tablet,Electronics,3,16504.76
1091,1898,Router,Electronics,2,59891.91
1092,828,Hard Disk,Electronics,3,2021.7
1093,3670,Smartwatch,Electronics,3,33484.76
1094,3662,Backpack,Electronics,3,11540.48
1095,1360,Router,Electronics,1,54362.6
1096,499,Charger,Electronics,3,15061.93
1097,4296,Smartwatch,Electronics,1,12909.4
1098,4162,Keyboard,Electronics,3,35423.3
1099,4245,Smartwatch,Electronics,1,41191.27
1100,2666,Mouse,Electronics,2,13244.92
1101,3600,Tablet,Electronics,2,59405.04
1102,1724,Speaker,Electronics,3,18326.58
1103,4094,Keyboard,Electronics,3,59390.64
1104,4634,Monitor,Electronics,2,2580.76
1105,1942,Tablet,Electronics,3,21869.21
1106,323,Backpack,Electronics,1,2110.49
1107,3353,AirPods,Electronics,3,46552.8
1108,4834,Mobile,Electronics,1,48848.36
1109,4682,Mobile,Electronics,1,59208.14
1110,3760,Power Bank,Electronics,2,27897.76
1111,4530,Hard Disk,Electronics,3,22404.62
1112,1453,Tablet,Electronics,2,25890.22
1113,3592,Power Bank,Electronics,2,20500.99
1114,103,Laptop,Electronics,3,52041.87
1115,1428,Backpack,Electronics,3,44547.96
1116,2565,SSD,Electronics,2,45327.68
1117,2287,Hard Disk,Electronics,3,39835.37
1118,857,Headphones,Electronics,2,21847.26
1119,843,Hard Disk,Electronics,3,13041.17
1120,3253,Mobile,Electronics,1,48823.26
1121,3581,Headphones,Electronics,2,14478.39
1122,666,Hard Disk,Electronics,2,5882.87
1123,3742,Monitor,Electronics,2,59346.33
1124,2565,AirPods,Electronics,3,35954.39
1125,2542,Mic,Electronics,1,42777.93
1126,2226,TV,Electronics,1,32935.97
1127,2111,Power Bank,Electronics,3,13393.05
1128,4405,TV,Electronics,3,5627.44
1129,3240,Mobile,Electronics,1,5422.35
1130,4887,Mouse,Electronics,2,37771.73
1131,2333,Backpack,Electronics,2,27046.58
1132,4984,Hard Disk,Electronics,1,34608.92
1133,342,Speaker,Electronics,1,41492.5
1134,979,Power Bank,Electronics,1,19977.64
1135,4677,Hard Disk,Electronics,1,56625.03
1136,342,Mouse,Electronics,1,57603.92
1137,4426,Mouse,Electronics,1,12714.88
1138,3409,Tablet,Electronics,2,1252.78
1139,4990,Speaker,Electronics,1,18819.52
1140,3050,Camera,Electronics,1,38394.24
1141,4988,Power Bank,Electronics,2,55109.8
1142,2395,Mobile,Electronics,1,46438.3
1143,787,Monitor,Electronics,2,20795.88
1144,1853,Charger,Electronics,2,44824.52
