order_id,customer_id,order_date,order_status,payment_method
639,1351,2023-12-26,Returned,Credit Card
640,808,2025-04-12,Shipped,Debit Card
641,801,2021-02-06,Shipped,Wallet
642,1256,2023-06-22,Returned,UPI
643,466,2023-03-26,Shipped,Net Banking
644,1094,2025-11-01,Cancelled,Debit Card
645,734,2023-01-29,Delivered,Debit Card
646,1389,2025-10-20,Returned,UPI
647,1876,2024-11-24,Returned,Wallet
648,1029,2025-11-12,Shipped,Debit Card
649,873,2025-04-23,Delivered,Debit Card
650,1966,2025-11-20,Cancelled,UPI
651,299,2025-08-02,Shipped,Wallet
652,52,2025-01-15,Delivered,UPI
653,752,2024-12-19,Returned,UPI
654,25,2025-05-14,Shipped,Debit Card
655,608,2023-03-06,Delivered,Net Banking
656,1786,2025-06-08,Cancelled,Net Banking
657,1486,2024-11-03,Shipped,Credit Card
658,1889,2023-04-12,Shipped,UPI
659,44,2025-11-19,Shipped,Credit Card
660,1185,2025-09-06,Cancelled,Net Banking
661,1744,2025-03-07,Returned,UPI
662,1989,2025-11-11,Delivered,Wallet
663,1987,2023-07-05,Cancelled,Net Banking
664,69,2024-07-26,Cancelled,UPI
665,1927,2022-03-22,Cancelled,Debit Card
666,1024,2022-02-15,Returned,Wallet
667,790,2025-08-21,Delivered,Credit Card
668,1283,2025-04-03,Delivered,UPI
669,570,2023-08-20,Returned,Debit Card
670,1141,2025-04-03,Delivered,Credit Card
671,459,2023-05-15,Returned,UPI
672,1602,2025-09-09,Shipped,Net Banking
673,1047,2025-03-31,Delivered,UPI
674,1171,2025-10-02,Delivered,Wallet
675,191,2025-06-15,Delivered,UPI
676,1985,2025-09-08,Shipped,Wallet
677,189,2023-11-01,Returned,Credit Card
678,1330,2025-10-23,Shipped,Debit Card
679,887,2022-08-12,Returned,Net Banking
680,663,2022-09-10,Delivered,Credit Card
681,516,2025-02-17,Shipped,UPI
682,596,2025-09-28,Delivered,UPI
683,1313,2025-05-13,Shipped,Debit Card
684,487,2023-09-20,Shipped,UPI
685,1766,2025-09-14,Cancelled,Net Banking
686,985,2025-10-29,Delivered,Credit Card
687,1835,2025-01-21,Cancelled,Debit Card
688,1711,2024-12-08,Cancelled,Debit Card
689,857,2025-10-17,Returned,Credit Card
690,1038,2025-01-14,Delivered,Net Banking
691,92,2024-08-09,Shipped,UPI
692,1106,2024-09-23,Shipped,Wallet
693,148,2025-02-21,Cancelled,Wallet
694,1434,2025-01-13,Returned,Net Banking
695,1211,2025-10-21,Cancelled,Credit Card
696,292,2022-10-22,Cancelled,UPI
697,1692,2025-04-25,Shipped,Net Banking
698,144,2023-03-30,Cancelled,Net Banking
699,1644,2025-10-13,Delivered,Wallet
700,215,2025-08-04,Cancelled,Debit Card
701,1214,2024-02-09,Cancelled,Debit Card
702,996,2024-04-16,Shipped,Debit Card
703,1459,2025-05-12,Returned,Wallet
704,606,2025-08-19,Shipped,Credit Card
705,1939,2025-05-01,Cancelled,Wallet
706,1724,2025-07-03,Shipped,Debit Card
707,36,2025-09-21,Cancelled,UPI
708,1546,2025-10-14,Returned,Net Banking
709,780,2025-03-11,Shipped,Credit Card
710,912,2021-10-08,Returned,Net Banking
711,1308,2023-09-03,Shipped,UPI
712,1817,2024-01-19,Cancelled,Net Banking
713,727,2024-11-20,Shipped,UPI
714,530,2025-05-16,Cancelled,Net Banking
715,1981,2024-06-12,Cancelled,Wallet
716,327,2024-02-23,Delivered,UPI
717,248,2025-11-10,Delivered,Debit Card
718,1672,2025-02-21,Cancelled,UPI
719,686,2024-12-25,Cancelled,Debit Card
720,1240,2022-03-15,Cancelled,Wallet
721,207,2024-05-12,Returned,Wallet
722,1396,2025-06-14,Shipped,UPI
723,1602,2025-09-01,Cancelled,UPI
724,505,2025-08-23,Shipped,Wallet
725,1998,2024-08-02,Shipped,Debit Card
726,726,2022-12-09,Delivered,Debit Card
727,1277,2025-05-14,Shipped,UPI
728,718,2024-06-26,Cancelled,Wallet
729,346,2022-02-13,Returned,Debit Card
730,395,2025-05-13,Returned,UPI
731,1899,2025-03-28,Cancelled,Credit Card
732,1010,2022-10-13,Delivered,Net Banking
733,698,2023-08-20,Delivered,Net Banking
734,690,2025-07-29,Returned,Net Banking
735,1675,2025-05-02,Cancelled,UPI
736,1657,2025-07-08,Shipped,Debit Card
737,1552,2025-01-16,Shipped,Debit Card
738,1262,2023-12-23,Delivered,Wallet
739,610,2022-07-03,Cancelled,Net Banking
740,416,2024-08-06,Cancelled,Wallet
741,1526,2025-11-12,Returned,Debit Card
742,1092,2025-08-27,Shipped,UPI
743,791,2024-04-23,Delivered,Debit Card
744,322,2025-06-04,Shipped,Net Banking
745,595,2024-05-10,Cancelled,UPI
746,1310,2025-02-05,Cancelled,Wallet
747,1685,2025-01-19,Cancelled,Debit Card
748,128,2024-05-14,Delivered,Wallet
749,628,2024-11-02,Returned,UPI
750,1016,2025-01-11,Returned,Wallet
751,1977,2025-09-11,Shipped,Credit Card
752,163,2024-03-06,Returned,Wallet
753,519,2023-09-11,Returned,UPI
754,904,2024-09-22,Delivered,Wallet
755,702,2024-08-29,Delivered,Debit Card
756,510,2025-11-08,Cancelled,Credit Card
757,1052,2025-07-26,Returned,Credit Card
758,1230,2025-10-16,Cancelled,Debit Card
759,1773,2024-05-27,Cancelled,UPI
760,1571,2024-09-21,Returned,UPI
761,406,2025-06-15,Cancelled,Credit Card
762,299,2024-04-26,Delivered,Debit Card
763,1244,2024-03-05,Returned,UPI
764,1323,2025-10-05,Returned,Credit Card
765,793,2025-11-09,Shipped,UPI
766,707,2025-10-15,Shipped,UPI
767,1445,2024-12-24,Shipped,Credit Card
768,633,2025-07-06,Returned,Wallet
769,886,2025-08-20,Cancelled,Wallet
770,1942,2024-10-03,Delivered,Wallet
771,203,2023-12-07,Shipped,Wallet
772,1160,2022-12-15,Returned,Net Banking
773,1105,2024-12-02,Delivered,Credit Card
774,505,2023-09-18,Returned,Wallet
775,514,2025-11-12,Shipped,Net Banking
776,98,2024-12-13,Returned,Credit Card
777,923,2025-07-19,Delivered,Debit Card
778,1686,2024-12-20,Shipped,Credit Card
779,1033,2024-09-16,Shipped,UPI
780,998,2025-01-14,Returned,Net Banking
781,810,2025-07-16,Shipped,Wallet
782,1202,2024-01-23,Delivered,UPI
783,599,2022-06-26,Cancelled,Debit Card
784,278,2024-03-13,Delivered,Credit Card
785,348,2024-12-16,Delivered,Wallet
786,1408,2024-01-20,Shipped,Credit Card
787,1894,2025-03-04,Cancelled,Net Banking
788,185,2025-08-22,Cancelled,Net Banking
789,1660,2025-10-11,Returned,Credit Card
790,246,2024-02-07,Delivered,Credit Card
791,1447,2025-10-27,Delivered,Debit Card
792,595,2025-09-21,Cancelled,Credit Card
793,1567,2024-07-30,Returned,Net Banking
794,1938,2025-11-14,Cancelled,Net Banking
795,734,2023-02-27,Shipped,Net Banking
796,845,2025-05-31,Returned,Net Banking
797,1778,2025-10-23,Delivered,UPI
798,32,2025-08-04,Delivered,Credit Card
799,957,2025-09-23,Cancelled,Credit Card
800,218,2024-12-27,Returned,Credit Card
801,994,2024-08-16,Delivered,Debit Card
802,29,2025-04-16,Cancelled,Credit Card
803,848,2022-04-08,Returned,Net Banking
804,156,2025-03-08,Cancelled,UPI
805,1522,2025-04-11,Cancelled,Wallet
806,890,2024-10-16,Returned,Debit Card
807,1896,2021-06-25,Shipped,Credit Card
808,1352,2024-10-09,Delivered,Net Banking
809,374,2025-08-24,Cancelled,Net Banking
810,1044,2024-01-13,Delivered,UPI
811,1916,2025-11-13,Cancelled,Wallet
812,1026,2025-11-18,Cancelled,Wallet
813,1902,2024-07-10,Delivered,Credit Card
814,733,2025-04-02,Delivered,Wallet
815,1814,2023-06-26,Delivered,Debit Card
816,1019,2024-07-03,Shipped,Wallet
817,264,2025-06-08,Cancelled,Credit Card
818,1884,2025-05-12,Delivered,Credit Card
819,644,2024-06-23,Returned,Credit Card
820,1036,2022-10-13,Cancelled,Net Banking
821,1169,2024-10-22,Delivered,UPI
822,1246,2024-01-19,Returned,Debit Card
823,1391,2022-10-08,Delivered,Net Banking
824,1844,2025-10-30,Delivered,Net Banking
825,1855,2025-07-12,Shipped,Net Banking
826,760,2023-11-05,Shipped,Wallet
827,611,2025-07-22,Cancelled,Wallet
828,1009,2024-08-01,Shipped,Wallet
829,1239,2025-03-14,Shipped,Credit Card
830,635,2024-06-15,Returned,Net Banking
831,118,2022-10-07,Returned,Credit Card
832,1441,2023-06-23,Delivered,UPI
833,1018,2024-03-04,Returned,Wallet
834,1572,2024-07-06,Returned,Net Banking
835,791,2023-04-16,Returned,Wallet
836,1693,2025-10-02,Shipped,UPI
837,828,2025-11-12,Shipped,Wallet
838,211,2025-05-15,Returned,Debit Card
839,1958,2025-11-11,Cancelled,UPI
840,994,2024-05-21,Cancelled,Wallet
841,364,2025-10-04,Shipped,Wallet
842,1546,2025-10-30,Delivered,Credit Card
843,1319,2024-08-25,Delivered,Debit Card
844,185,2024-01-16,Returned,Credit Card
845,927,2025-01-24,Returned,Wallet
846,711,2025-09-06,Returned,Net Banking
847,1663,2025-08-28,Returned,UPI
848,1523,2024-10-21,Shipped,UPI
849,1117,2025-10-09,Delivered,UPI
850,1479,2021-04-21,Delivered,Net Banking
851,161,2025-02-05,Returned,Net Banking
852,1619,2024-06-02,Returned,Credit Card
853,1594,2025-07-30,Cancelled,UPI
854,743,2025-06-07,Delivered,Credit Card
855,1225,2023-04-12,Delivered,Net Banking
856,464,2023-07-06,Returned,Debit Card
857,320,2025-02-27,Shipped,Wallet
858,1079,2025-11-17,Returned,Credit Card
859,1192,2025-10-25,Returned,Net Banking
860,305,2025-07-27,Returned,UPI
861,67,2025-01-13,Delivered,UPI
862,110,2023-02-03,Returned,Wallet
863,1441,2023-06-22,Shipped,Credit Card
864,720,2022-08-12,Cancelled,Net Banking
865,858,2024-10-12,Returned,Net Banking
866,1044,2023-10-13,Delivered,UPI
867,1778,2025-07-24,Shipped,Debit Card
868,415,2025-08-11,Returned,Net Banking
869,6,2025-08-17,Cancelled,Net Banking
870,1874,2025-04-24,Shipped,Credit Card
871,1975,2023-11-15,Delivered,UPI
872,1145,2025-08-22,Returned,Debit Card
873,492,2025-01-11,Delivered,Credit Card
874,1018,2025-08-17,Shipped,Net Banking
875,470,2025-10-19,Delivered,UPI
876,1764,2023-10-17,Delivered,Wallet
877,709,2025-04-02,Delivered,Debit Card
878,13,2023-04-19,Delivered,Debit Card
879,1691,2025-01-02,Returned,Net Banking
880,435,2025-03-09,Delivered,UPI
881,1900,2024-08-24,Returned,Credit Card
882,740,2025-09-22,Delivered,Debit Card
883,1319,2024-05-11,Shipped,Net Banking
884,1556,2024-12-02,Delivered,UPI
885,1819,2024-08-18,Cancelled,Net Banking
886,462,2022-07-05,Delivered,Credit Card
887,267,2025-07-18,Shipped,Wallet
888,528,2024-05-01,Delivered,Wallet
889,465,2025-10-28,Returned,Wallet
890,1670,2023-04-02,Cancelled,Credit Card
891,1389,2025-10-21,Delivered,Credit Card
892,300,2023-12-10,Delivered,Debit Card
893,786,2023-10-18,Delivered,Credit Card
894,397,2024-02-11,Returned,Debit Card
895,139,2024-12-07,Cancelled,UPI
896,1407,2025-01-26,Returned,UPI
897,312,2024-12-02,Returned,Debit Card
898,218,2024-06-01,Cancelled,Credit Card
899,1073,2025-11-20,Cancelled,UPI
900,474,2025-04-02,Cancelled,UPI
901,1918,2024-12-30,Returned,Credit Card
902,130,2025-04-10,Delivered,Credit Card
903,745,2025-10-10,Cancelled,Debit Card
904,1518,2024-08-22,Shipped,Net Banking
905,687,2025-05-15,Returned,Credit Card
906,696,2024-10-24,Shipped,Wallet
907,353,2024-03-01,Shipped,Wallet
908,425,2024-04-11,Cancelled,Debit Card
909,677,2021-11-08,Shipped,Net Banking
910,1669,2024-04-08,Returned,Wallet
911,1848,2025-07-08,Shipped,Debit Card
912,1237,2025-10-06,Cancelled,Debit Card
913,1755,2024-01-27,Returned,UPI
914,9,2021-11-29,Delivered,Credit Card
915,1007,2025-10-16,Cancelled,Wallet
916,419,2025-09-18,Delivered,UPI
917,1001,2024-06-10,Returned,UPI
918,675,2024-08-06,Returned,Credit Card
919,1873,2022-05-10,Cancelled,Debit Card
920,1018,2023-02-25,Shipped,Debit Card
921,163,2022-04-03,Delivered,UPI
922,1925,2025-11-12,Delivered,UPI
923,1290,2025-10-18,Returned,Credit Card
924,1182,2024-09-19,Cancelled,UPI
925,677,2025-03-01,Returned,Net Banking
926,278,2023-11-28,Delivered,Credit Card
927,1423,2025-05-10,Delivered,Wallet
928,795,2025-06-01,Returned,Wallet
929,413,2025-10-24,Shipped,Wallet
930,41,2025-10-23,Returned,Credit Card
931,1634,2025-06-02,Cancelled,UPI
932,1696,2025-01-07,Delivered,Debit Card
933,1140,2023-08-14,Shipped,Debit Card
934,97,2025-03-14,Cancelled,Credit Card
935,364,2025-02-24,Delivered,Credit Card
936,511,2025-11-05,Shipped,Net Banking
937,318,2025-08-09,Returned,UPI
938,678,2023-09-21,Returned,Net Banking
939,675,2025-06-14,Returned,Debit Card
940,1107,2023-07-02,Returned,Debit Card
941,1513,2024-04-02,Cancelled,Credit Card
942,697,2023-06-28,Cancelled,Credit Card
943,1634,2025-10-07,Cancelled,Net Banking
944,1441,2025-02-04,Returned,UPI
945,1158,2025-02-27,Returned,Credit Card
946,379,2025-07-29,Shipped,UPI
947,31,2024-08-25,Cancelled,Wallet
948,1487,2024-02-07,Returned,Credit Card
949,1517,2024-02-17,Returned,Debit Card
950,1958,2025-11-10,Cancelled,Debit Card
951,1089,2025-05-23,Delivered,Net Banking
952,426,2025-11-03,Delivered,Net Banking
953,344,2025-05-16,Delivered,Net Banking
954,1153,2025-07-23,Returned,Debit Card
955,982,2024-12-28,Returned,Wallet
956,1218,2024-12-07,Cancelled,Net Banking
957,729,2023-01-22,Cancelled,UPI
958,508,2023-11-15,Cancelled,Wallet
959,1591,2024-08-31,Cancelled,Net Banking
960,1694,2024-02-01,Returned,Credit Card
961,1200,2023-08-16,Cancelled,Credit Card
962,221,2024-03-16,Delivered,Wallet
963,1452,2024-09-09,Shipped,Net Banking
964,233,2022-02-08,Delivered,Credit Card
965,1137,2024-04-22,Returned,Credit Card
966,1532,2025-09-27,Cancelled,Net Banking
967,56,2025-09-15,Returned,UPI
968,1749,2025-05-03,Cancelled,UPI
969,919,2024-07-13,Shipped,Net Banking
970,813,2025-10-17,Delivered,Debit Card
971,1443,2025-10-12,Shipped,Debit Card
972,138,2025-10-09,Cancelled,Net Banking
973,1641,2023-07-17,Cancelled,Net Banking
974,149,2023-06-15,Delivered,Credit Card
975,1956,2023-07-03,Returned,Net Banking
976,1869,2025-11-05,Shipped,Wallet
977,1292,2023-04-09,Returned,Credit Card
978,191,2024-07-19,Shipped,Credit Card
979,1496,2022-09-15,Returned,Wallet
980,965,2022-06-20,Returned,Wallet
981,1618,2021-12-08,Cancelled,Debit Card
982,1874,2025-08-31,Delivered,Credit Card
983,1046,2024-03-13,Cancelled,Debit Card
984,831,2024-02-14,Returned,UPI
985,609,2025-09-23,Returned,Wallet
986,1575,2025-05-13,Returned,Net Banking
987,35,2025-08-02,Returned,Net Banking
988,376,2021-11-07,Delivered,UPI
989,808,2025-11-05,Returned,Debit Card
990,1266,2025-09-28,Returned,Debit Card
991,346,2025-05-24,Shipped,Debit Card
992,248,2025-11-20,Cancelled,UPI
993,1894,2025-08-21,Shipped,Credit Card
994,1106,2024-08-09,Returned,Net Banking
995,608,2025-04-01,Returned,Debit Card
996,1553,2025-11-08,Shipped,Debit Card
997,1611,2025-11-18,Shipped,Debit Card
998,1857,2022-02-28,Cancelled,UPI
999,837,2025-02-04,Cancelled,UPI
1000,1917,2021-08-17,Shipped,Wallet
1001,508,2024-08-08,Shipped,Credit Card
1002,1650,2025-09-08,Cancelled,Credit Card
1003,1126,2025-06-07,Returned,Wallet
1004,962,2022-04-19,Delivered,Credit Card
1005,665,2025-11-03,Shipped,Net Banking
1006,1135,2025-03-13,Delivered,Credit Card
1007,1495,2025-06-21,Delivered,Net Banking
1008,1407,2023-06-28,Cancelled,Wallet
1009,647,2024-12-06,Delivered,Credit Card
1010,48,2022-04-21,Shipped,Net Banking
1011,1391,2023-04-01,Delivered,UPI
1012,1682,2024-01-12,Returned,Debit Card
1013,1691,2023-01-12,Shipped,Net Banking
1014,725,2024-08-27,Delivered,Wallet
1015,1566,2023-05-27,Delivered,UPI
1016,1470,2022-11-02,Cancelled,Wallet
1017,1794,2024-03-08,Cancelled,Net Banking
1018,1535,2025-11-12,Shipped,Wallet
1019,770,2024-12-18,Shipped,UPI
1020,430,2021-04-11,Delivered,Net Banking
1021,164,2024-12-23,Returned,Net Banking
1022,885,2025-03-19,Shipped,UPI
1023,1271,2024-06-01,Returned,Wallet
1024,1856,2022-06-19,Delivered,Credit Card
1025,1077,2024-02-09,Shipped,Credit Card
1026,301,2025-11-05,Cancelled,Wallet
1027,1561,2025-08-17,Delivered,Wallet
1028,1856,2024-12-22,Delivered,Credit Card
1029,1606,2022-10-05,Delivered,Wallet
1030,1330,2025-10-24,Delivered,Net Banking
1031,904,2024-05-06,Returned,Wallet
1032,1225,2021-11-27,Delivered,Wallet
1033,303,2024-05-29,Delivered,UPI
1034,623,2025-07-10,Cancelled,Debit Card
1035,413,2025-04-02,Shipped,Wallet
1036,482,2025-01-01,Shipped,Wallet
1037,445,2022-03-03,Shipped,Net Banking
1038,1744,2025-05-17,Cancelled,Wallet
1039,196,2025-07-02,Cancelled,Net Banking
1040,44,2025-10-22,Returned,Wallet
1041,1301,2025-08-26,Delivered,Credit Card
1042,1744,2025-05-20,Delivered,Credit Card
1043,462,2021-10-17,Delivered,Net Banking
1044,1218,2025-03-27,Cancelled,Credit Card
1045,477,2025-08-12,Returned,UPI
1046,1634,2025-10-21,Shipped,Net Banking
1047,1437,2022-11-28,Delivered,UPI
1048,1878,2023-09-19,Delivered,Wallet
1049,605,2025-11-17,Shipped,Wallet
1050,193,2023-03-16,Cancelled,Credit Card
1051,346,2023-05-06,Cancelled,UPI
1052,1886,2025-03-21,Cancelled,Credit Card
1053,1074,2024-02-15,Shipped,Wallet
1054,1724,2025-03-30,Delivered,Credit Card
1055,652,2023-08-26,Shipped,Credit Card
1056,9,2025-08-16,Shipped,Net Banking
1057,546,2025-06-29,Cancelled,UPI
1058,1464,2025-10-18,Shipped,Debit Card
1059,337,2024-12-21,Shipped,Net Banking
1060,1133,2023-12-26,Delivered,Credit Card
1061,1987,2022-10-13,Returned,UPI
1062,179,2025-07-16,Cancelled,Net Banking
1063,1672,2025-05-21,Cancelled,Debit Card
1064,817,2024-10-12,Returned,Debit Card
1065,65,2025-11-19,Shipped,UPI
1066,551,2024-06-25,Shipped,Wallet
1067,128,2025-09-26,Delivered,Credit Card
1068,161,2024-02-24,Shipped,Net Banking
1069,150,2024-09-21,Shipped,Wallet
1070,1335,2021-10-17,Delivered,UPI
1071,1644,2025-06-29,Shipped,UPI
1072,1293,2023-08-19,Returned,Wallet
1073,1193,2025-03-12,Cancelled,Net Banking
1074,1486,2023-07-10,Returned,Net Banking
1075,1556,2022-11-21,Cancelled,Debit Card
1076,882,2022-05-01,Returned,Net Banking
1077,111,2025-03-25,Shipped,UPI
1078,1296,2024-09-26,Delivered,Wallet
1079,1139,2025-07-05,Returned,Net Banking
1080,1927,2025-04-12,Cancelled,Debit Card
1081,358,2024-01-26,Shipped,Wallet
1082,645,2023-09-08,Delivered,Wallet
1083,695,2025-06-17,Cancelled,UPI
1084,1388,2022-06-20,Shipped,Credit Card
1085,540,2021-11-24,Shipped,Debit Card
1086,1074,2024-12-04,Cancelled,Credit Card
1087,720,2023-08-04,Shipped,UPI
1088,65,2025-06-22,Shipped,Credit Card
1089,141,2025-05-29,Delivered,Debit Card
1090,242,2023-01-30,Delivered,UPI
1091,1366,2025-02-08,Cancelled,UPI
1092,1222,2025-06-04,Delivered,Wallet
1093,846,2025-09-01,Cancelled,Wallet
1094,1973,2024-12-11,Cancelled,Credit Card
1095,1267,2025-02-11,Delivered,Wallet
1096,682,2021-06-27,Shipped,Debit Card
1097,1470,2022-11-29,Cancelled,Wallet
1098,1631,2025-04-27,Cancelled,Debit Card
1099,1842,2024-04-19,Returned,Net Banking
1100,1087,2025-10-28,Cancelled,Debit Card
1101,1081,2025-01-24,Shipped,Wallet
1102,1991,2025-01-13,Shipped,UPI
1103,1989,2025-10-02,Returned,Debit Card
1104,465,2025-08-16,Returned,Net Banking
1105,1944,2025-05-02,Shipped,UPI
1106,232,2023-07-30,Cancelled,Debit Card
1107,324,2025-10-13,Cancelled,Credit Card
1108,1535,2025-11-14,Returned,UPI
1109,105,2023-10-02,Returned,UPI
1110,573,2024-08-02,Delivered,Net Banking
1111,616,2025-03-30,Shipped,UPI
1112,349,2025-02-11,Cancelled,Wallet
1113,590,2024-02-22,Delivered,Credit Card
1114,376,2025-03-23,Returned,Debit Card
1115,458,2023-10-21,Delivered,Net Banking
1116,460,2024-12-28,Shipped,Debit Card
1117,1648,2025-11-14,Cancelled,Credit Card
1118,198,2025-04-10,Delivered,UPI
1119,1546,2025-09-25,Delivered,Debit Card
1120,1666,2025-10-22,Returned,Wallet
1121,1591,2024-12-27,Returned,Debit Card
1122,1915,2023-10-17,Returned,Debit Card
1123,983,2025-02-06,Returned,Credit Card
1124,643,2024-05-08,Cancelled,Wallet
1125,235,2024-05-17,Delivered,UPI
1126,224,2023-03-27,Returned,Credit Card
1127,24,2023-03-09,Delivered,Net Banking
1128,1623,2024-12-05,Shipped,Wallet
1129,1407,2022-06-04,Shipped,Debit Card
1130,1638,2025-04-18,Delivered,Credit Card
1131,244,2024-07-26,Returned,Credit Card
1132,1364,2025-09-16,Cancelled,Debit Card
1133,1127,2025-10-25,Cancelled,Debit Card
1134,240,2025-06-25,Cancelled,Wallet
1135,385,2023-08-15,Shipped,Credit Card
1136,1096,2025-07-22,Shipped,Net Banking
1137,29,2023-12-24,Cancelled,Credit Card
1138,1280,2025-11-19,Cancelled,Debit Card
1139,163,2022-12-26,Cancelled,Debit Card
1140,1906,2024-02-08,Returned,Net Banking
1141,1617,2023-11-10,Cancelled,Credit Card
1142,1610,2024-06-14,Cancelled,UPI
1143,557,2025-04-20,Cancelled,Credit Card
1144,1804,2023-12-23,Cancelled,Debit Card
1145,518,2024-06-02,Shipped,Wallet
1146,1838,2025-04-29,Returned,Credit Card
1147,1204,2025-02-19,Delivered,Wallet
1148,1217,2025-11-05,Returned,Net Banking
1149,1812,2023-12-18,Returned,Wallet
1150,1160,2023-10-21,Delivered,Credit Card
1151,966,2024-12-06,Delivered,Debit Card
1152,1204,2025-08-20,Cancelled,Debit Card
1153,1678,2023-12-14,Shipped,Debit Card
1154,205,2025-10-20,Returned,Debit Card
1155,1582,2025-10-18,Shipped,UPI
1156,1407,2025-10-21,Returned,Credit Card
1157,1098,2023-03-06,Returned,Credit Card
1158,766,2025-08-02,Returned,Wallet
1159,1669,2023-01-02,Delivered,Debit Card
1160,127,2025-03-21,Shipped,Wallet
1161,128,2023-09-14,Cancelled,UPI
1162,828,2025-10-22,Cancelled,Debit Card
1163,963,2023-06-18,Delivered,UPI
1164,852,2023-12-29,Returned,UPI
1165,1229,2025-07-15,Cancelled,Debit Card
1166,1205,2021-03-20,Returned,UPI
1167,643,2023-10-02,Returned,Wallet
1168,1327,2025-10-01,Cancelled,UPI
1169,435,2024-10-12,Cancelled,UPI
1170,602,2023-09-03,Shipped,Wallet
1171,486,2024-05-07,Cancelled,UPI
1172,1364,2024-10-21,Shipped,Debit Card
1173,1325,2025-11-17,Returned,Net Banking
1174,121,2023-03-08,Delivered,Debit Card
1175,1971,2025-10-30,Returned,Credit Card
1176,1785,2025-07-14,Delivered,Credit Card
1177,1124,2024-08-12,Shipped,Debit Card
1178,1984,2023-08-02,Cancelled,UPI
1179,1143,2025-02-10,Returned,Debit Card
1180,384,2024-03-23,Cancelled,UPI
1181,1548,2024-06-27,Shipped,Wallet
1182,1990,2024-06-20,Shipped,Wallet
1183,852,2025-03-29,Returned,Wallet
1184,715,2022-06-29,Delivered,Net Banking
1185,1553,2024-09-30,Shipped,Credit Card
1186,931,2025-09-05,Shipped,Wallet
